Site;X;Y;CellName;AZIMUT
S00380;192949;469412;08L003801;90
S00380;192949;469412;08L003802;210
S00380;192949;469412;08L003803;330
S00381;195227;470565;08L003811;90
S00381;195227;470565;08L003812;210
S00381;195227;470565;08L003813;330
S00382;197821;469434;08L003821;30
S00382;197821;469434;08L003822;150
S00382;197821;469434;08L003823;270
S00383;197120;467690;08L003831;90
S00383;197120;467690;08L003832;210
S00383;197120;467690;08L003833;330
S00384;193318;466004;08L003841;90
S00384;193318;466004;08L003842;210
S00384;193318;466004;08L003843;330
S00385;193950;469150;08L003851;90
S00385;193950;469150;08L003852;210
S00385;193950;469150;08L003853;330
S00386;188040;428550;08L003861;50
S00386;188040;428550;08L003862;160
S00386;188040;428550;08L003863;280
S00388;187580;425760;08L003881;60
S00388;187580;425760;08L003882;180
S00388;187580;425760;08L003883;300
S00390;183178;426092;08L003901;60
S00390;183178;426092;08L003902;180
S00390;183178;426092;08L003903;300
S00391;186090;428580;08L003911;60
S00391;186090;428580;08L003912;180
S00391;186090;428580;08L003913;300
S00392;190460;443768;08L003921;70
S00392;190460;443768;08L003922;180
S00392;190460;443768;08L003923;300
S00393;188780;448580;08L003931;90
S00393;188780;448580;08L003932;190
S00393;188780;448580;08L003933;280
S00395;191049;441955;08L003951;60
S00395;191049;441955;08L003952;180
S00395;191049;441955;08L003953;300
S00397;182879;443445;08L003971;60
S00397;182879;443445;08L003972;180
S00397;182879;443445;08L003973;300
S00398;172951;450274;08L003981;60
S00398;172951;450274;08L003982;180
S00398;172951;450274;08L003983;300
S00400;150627;452939;08L004001;120
S00400;150627;452939;08L004002;240
S00400;150627;452939;08L004003;0
S00402;200030;447250;08L004021;40
S00402;200030;447250;08L004022;160
S00402;200030;447250;08L004023;280
S00403;203618;452511;08L004031;30
S00403;203618;452511;08L004032;150
S00403;203618;452511;08L004033;270
S00404;168952;461296;08L004041;90
S00404;168952;461296;08L004042;210
S00404;168952;461296;08L004043;330
S00405;178969;423525;08L004051;60
S00405;178969;423525;08L004052;170
S00405;178969;423525;08L004053;270
S00406;190546;446603;08L004061;60
S00406;190546;446603;08L004062;180
S00406;190546;446603;08L004063;300
S00407;180080;443830;08L004071;60
S00407;180080;443830;08L004072;180
S00407;180080;443830;08L004073;300
S00408;186240;444560;08L004081;60
S00408;186240;444560;08L004082;180
S00408;186240;444560;08L004083;300
S00411;211800;461100;08L004111;90
S00411;211800;461100;08L004112;210
S00411;211800;461100;08L004113;330
S00412;246422;442961;08L004121;60
S00412;246422;442961;08L004122;180
S00412;246422;442961;08L004123;300
S00413;160949;471936;08L004131;120
S00413;160949;471936;08L004132;240
S00413;160949;471936;08L004133;0
S00416;196040;441240;08L004161;60
S00416;196040;441240;08L004162;180
S00416;196040;441240;08L004163;300
S00418;221809;437496;08L004181;90
S00418;221809;437496;08L004182;230
S00418;221809;437496;08L004183;325
S00419;163830;419680;08L004191;90
S00419;163830;419680;08L004192;210
S00419;163830;419680;08L004193;330
S00420;170710;407280;08L004201;90
S00420;170710;407280;08L004202;210
S00420;170710;407280;08L004203;330
S00422;150419;400549;08L004221;120
S00422;150419;400549;08L004222;240
S00422;150419;400549;08L004223;0
S00424;159667;396901;08L004241;30
S00424;159667;396901;08L004242;150
S00424;159667;396901;08L004243;270
S00425;166288;448425;08L004251;60
S00425;166288;448425;08L004252;180
S00425;166288;448425;08L004253;300
S00426;203677;437830;08L004261;50
S00426;203677;437830;08L004262;170
S00426;203677;437830;08L004263;290
S00427;142605;378913;08L004271;35
S00427;142605;378913;08L004272;170
S00427;142605;378913;08L004273;300
S00428;192730;452720;08L004281;60
S00428;192730;452720;08L004282;180
S00428;192730;452720;08L004283;300
S00429;193842;459123;08L004291;149
S00429;193842;459123;08L004292;269
S00429;193842;459123;08L004293;20
S00430;197280;461730;08L004301;120
S00430;197280;461730;08L004302;240
S00430;197280;461730;08L004303;0
S00431;189845;464560;08L004311;90
S00431;189845;464560;08L004312;190
S00431;189845;464560;08L004313;310
S00432;169407;375324;08L004321;60
S00432;169407;375324;08L004322;180
S00432;169407;375324;08L004323;300
S00433;190720;434360;08L004331;120
S00433;190720;434360;08L004332;240
S00433;190720;434360;08L004333;0
S00434;181447;434982;08L004341;120
S00434;181447;434982;08L004342;240
S00434;181447;434982;08L004343;350
S00435;169320;424670;08L004351;90
S00435;169320;424670;08L004352;210
S00435;169320;424670;08L004353;330
S00436;157940;415190;08L004361;30
S00436;157940;415190;08L004362;150
S00436;157940;415190;08L004363;270
S00437;169870;417415;08L004371;60
S00437;169870;417415;08L004372;180
S00437;169870;417415;08L004373;280
S00438;180194;531049;08L004381;120
S00438;180194;531049;08L004382;240
S00438;180194;531049;08L004383;0
S00439;195508;410504;08L004391;140
S00439;195508;410504;08L004392;260
S00439;195508;410504;08L004393;20
S00440;198867;440089;08L004401;120
S00440;198867;440089;08L004402;240
S00440;198867;440089;08L004403;0
S00442;257725;473450;08L004421;90
S00442;257725;473450;08L004422;210
S00442;257725;473450;08L004423;330
S00443;260105;471152;08L004431;90
S00443;260105;471152;08L004432;210
S00443;260105;471152;08L004433;330
S00444;248683;474275;08L004441;90
S00444;248683;474275;08L004442;210
S00444;248683;474275;08L004443;330
S00445;257771;471025;08L004451;60
S00445;257771;471025;08L004452;180
S00445;257771;471025;08L004453;300
S00446;255649;473191;08L004461;90
S00446;255649;473191;08L004462;210
S00446;255649;473191;08L004463;330
S00447;256170;468050;08L004471;90
S00447;256170;468050;08L004472;210
S00447;256170;468050;08L004473;330
S00449;209560;473467;08L004491;90
S00449;209560;473467;08L004492;210
S00449;209560;473467;08L004493;330
S00450;201760;503160;08L004501;30
S00450;201760;503160;08L004502;150
S00450;201760;503160;08L004503;270
S00451;203300;503460;08L004511;130
S00451;203300;503460;08L004512;250
S00451;203300;503460;08L004513;10
S00452;205993;505380;08L004521;30
S00452;205993;505380;08L004522;150
S00452;205993;505380;08L004523;270
S00453;251410;476812;08L004531;90
S00453;251410;476812;08L004532;210
S00453;251410;476812;08L004533;330
S00454;253490;478380;08L004541;120
S00454;253490;478380;08L004542;240
S00454;253490;478380;08L004543;0
S00455;242882;488182;08L004551;30
S00455;242882;488182;08L004552;150
S00455;242882;488182;08L004553;270
S00458;238550;510320;08L004581;50
S00458;238550;510320;08L004582;170
S00458;238550;510320;08L004583;290
S00459;191530;507112;08L004591;60
S00459;191530;507112;08L004592;180
S00459;191530;507112;08L004593;300
S00460;180772;467898;08L004601;100
S00460;180772;467898;08L004602;240
S00460;180772;467898;08L004603;0
S00462;215619;489478;08L004621;90
S00462;215619;489478;08L004622;210
S00462;215619;489478;08L004623;330
S00465;262628;482481;08L004651;60
S00465;262628;482481;08L004652;180
S00465;262628;482481;08L004653;300
S00470;175863;483811;08L004701;90
S00470;175863;483811;08L004702;270
S00470;175863;483811;08L004703;0
S00471;194327;496087;08L004711;45
S00471;194327;496087;08L004712;190
S00471;194327;496087;08L004713;300
S00472;189120;491240;08L004721;90
S00472;189120;491240;08L004722;210
S00472;189120;491240;08L004723;330
S00473;256728;534027;08L004731;80
S00473;256728;534027;08L004732;200
S00473;256728;534027;08L004733;320
S00474;259619;535033;08L004741;120
S00474;259619;535033;08L004742;240
S00474;259619;535033;08L004743;0
S00475;256844;531857;08L004751;120
S00475;256844;531857;08L004752;240
S00475;256844;531857;08L004753;0
S00476;228700;526779;08L004761;90
S00476;228700;526779;08L004762;210
S00476;228700;526779;08L004763;330
S00478;197618;490012;08L004781;150
S00478;197618;490012;08L004782;260
S00478;197618;490012;08L004783;0
S00479;209680;510960;08L004791;90
S00479;209680;510960;08L004792;210
S00479;209680;510960;08L004793;330
S00480;211370;517688;08L004801;60
S00480;211370;517688;08L004802;180
S00480;211370;517688;08L004803;300
S00482;199413;539973;08L004821;120
S00482;199413;539973;08L004822;240
S00482;199413;539973;08L004823;0
S00483;215195;522340;08L004831;30
S00483;215195;522340;08L004832;150
S00483;215195;522340;08L004833;270
S00485;230849;534142;08L004851;60
S00485;230849;534142;08L004852;200
S00485;230849;534142;08L004853;320
S00488;226980;472628;08L004881;50
S00488;226980;472628;08L004882;150
S00488;226980;472628;08L004883;260
S00489;235561;478531;08L004891;30
S00489;235561;478531;08L004892;150
S00489;235561;478531;08L004893;270
S00490;244030;481557;08L004901;50
S00490;244030;481557;08L004902;160
S00490;244030;481557;08L004903;270
S00491;233830;582060;08L004911;90
S00491;233830;582060;08L004912;210
S00491;233830;582060;08L004913;330
S00493;234347;583140;08L004931;90
S00493;234347;583140;08L004932;210
S00493;234347;583140;08L004933;330
S00495;235240;579890;08L004951;90
S00495;235240;579890;08L004952;210
S00495;235240;579890;08L004953;330
S00496;234340;579040;08L004961;90
S00496;234340;579040;08L004962;210
S00496;234340;579040;08L004963;330
S00497;232777;581104;08L004971;90
S00497;232777;581104;08L004972;210
S00497;232777;581104;08L004973;330
S00498;212440;585860;08L004981;90
S00498;212440;585860;08L004982;210
S00498;212440;585860;08L004983;330
S00499;234367;557212;08L004991;140
S00499;234367;557212;08L004992;260
S00499;234367;557212;08L004993;20
S00500;232478;554371;08L005001;90
S00500;232478;554371;08L005002;210
S00500;232478;554371;08L005003;330
S00501;234034;558874;08L005011;140
S00501;234034;558874;08L005012;260
S00501;234034;558874;08L005013;20
S00502;202795;568827;08L005021;100
S00502;202795;568827;08L005022;220
S00502;202795;568827;08L005023;340
S00504;246694;573589;08L005041;120
S00504;246694;573589;08L005042;240
S00504;246694;573589;08L005043;0
S00505;260188;556856;08L005051;50
S00505;260188;556856;08L005052;160
S00505;260188;556856;08L005053;280
S00506;264490;550417;08L005061;30
S00506;264490;550417;08L005062;150
S00506;264490;550417;08L005063;270
S00508;254961;568460;08L005081;110
S00508;254961;568460;08L005082;230
S00508;254961;568460;08L005083;350
S00509;254973;570358;08L005091;60
S00509;254973;570358;08L005092;180
S00509;254973;570358;08L005093;300
S00510;202930;581180;08L005101;90
S00510;202930;581180;08L005102;210
S00510;202930;581180;08L005103;330
S00511;215648;556292;08L005111;120
S00511;215648;556292;08L005112;240
S00511;215648;556292;08L005113;0
S00512;197340;560560;08L005121;40
S00512;197340;560560;08L005122;180
S00512;197340;560560;08L005123;300
S00513;236984;571824;08L005131;30
S00513;236984;571824;08L005132;150
S00513;236984;571824;08L005133;270
S00514;253445;585314;08L005141;60
S00514;253445;585314;08L005142;180
S00514;253445;585314;08L005143;300
S00515;71190;449690;08L005151;100
S00515;71190;449690;08L005152;200
S00515;71190;449690;08L005153;340
S00517;221380;578240;08L005171;90
S00517;221380;578240;08L005172;210
S00517;221380;578240;08L005173;330
S00518;213880;573630;08L005181;30
S00518;213880;573630;08L005182;150
S00518;213880;573630;08L005183;270
S00519;181696;579104;08L005191;60
S00519;181696;579104;08L005192;180
S00519;181696;579104;08L005193;300
S00521;113970;552005;08L005211;60
S00521;113970;552005;08L005212;180
S00521;113970;552005;08L005213;300
S00523;190612;552830;08L005231;90
S00523;190612;552830;08L005232;210
S00523;190612;552830;08L005233;330
S00525;171620;560830;08L005251;90
S00525;171620;560830;08L005252;210
S00525;171620;560830;08L005253;330
S00529;182685;553077;08L005291;90
S00529;182685;553077;08L005292;210
S00529;182685;553077;08L005293;330
S00530;178170;555440;08L005301;60
S00530;178170;555440;08L005302;180
S00530;178170;555440;08L005303;300
S00531;165100;563910;08L005311;30
S00531;165100;563910;08L005311c;30
S00531;165100;563910;08L005312;150
S00531;165100;563910;08L005312c;150
S00531;165100;563910;08L005313;270
S00531;165100;563910;08L005313c;270
S00534;231960;548690;08L005341;30
S00534;231960;548690;08L005342;150
S00534;231960;548690;08L005343;270
S00535;243486;527575;08L005351;120
S00535;243486;527575;08L005352;240
S00535;243486;527575;08L005353;0
S00536;91889;452420;08L005361;60
S00536;91889;452420;08L005362;190
S00536;91889;452420;08L005363;300
S00537;253700;526620;08L005371;70
S00537;253700;526620;08L005372;190
S00537;253700;526620;08L005373;310
S00538;140460;458330;08L005381;120
S00538;140460;458330;08L005382;240
S00538;140460;458330;08L005383;0
S00539;123249;398817;08L005391;90
S00539;123249;398817;08L005392;210
S00539;123249;398817;08L005393;330
S00540;133511;402087;08L005401;60
S00540;133511;402087;08L005402;180
S00540;133511;402087;08L005403;300
S00541;90290;405925;08L005411;60
S00541;90290;405925;08L005412;180
S00541;90290;405925;08L005413;300
S00542;90154;420399;08L005421;60
S00542;90154;420399;08L005422;180
S00542;90154;420399;08L005423;300
S00544;171900;484100;08L005441;60
S00544;171900;484100;08L005442;180
S00544;171900;484100;08L005443;300
S00546;90030;473830;08L005461;30
S00546;90030;473830;08L005462;120
S00546;90030;473830;08L005463;210
S00548;80965;454766;08L005481;120
S00548;80965;454766;08L005482;240
S00548;80965;454766;08L005483;0
S00549;76866;438040;08L005491;60
S00549;76866;438040;08L005492;180
S00549;76866;438040;08L005493;300
S00550;75640;452880;08L005501;120
S00550;75640;452880;08L005502;240
S00550;75640;452880;08L005503;0
S00551;77445;450866;08L005511;120
S00551;77445;450866;08L005512;240
S00551;77445;450866;08L005513;0
S00552;174164;437658;08L005521;30
S00552;174164;437658;08L005522;150
S00552;174164;437658;08L005523;270
S00554;177002;539326;08L005541;120
S00554;177002;539326;08L005542;240
S00554;177002;539326;08L005543;0
S00555;179972;544590;08L005551;30
S00555;179972;544590;08L005552;150
S00555;179972;544590;08L005553;270
S00557;96678;488362;08L005571;90
S00557;96678;488362;08L005572;220
S00557;96678;488362;08L005573;350
S00561;196870;432450;08L005611;70
S00561;196870;432450;08L005612;270
S00561;196870;432450;08L005613;10
S00563;225097;464938;08L005631;90
S00563;225097;464938;08L005632;210
S00563;225097;464938;08L005633;330
S00564;240844;458130;08L005641;90
S00564;240844;458130;08L005642;210
S00564;240844;458130;08L005643;330
S00566;228505;455057;08L005661;120
S00566;228505;455057;08L005662;220
S00566;228505;455057;08L005663;0
S00567;85399;408478;08L005671;60
S00567;85399;408478;08L005672;180
S00567;85399;408478;08L005673;300
S00568;76727;413061;08L005681;120
S00568;76727;413061;08L005682;240
S00568;76727;413061;08L005683;0
S00569;54264;407508;08L005691;70
S00569;54264;407508;08L005692;190
S00569;54264;407508;08L005693;310
S00570;65450;408101;08L005701;60
S00570;65450;408101;08L005702;180
S00570;65450;408101;08L005703;300
S00571;70220;418475;08L005711;60
S00571;70220;418475;08L005712;180
S00571;70220;418475;08L005713;300
S00572;49973;426051;08L005721;90
S00572;49973;426051;08L005722;190
S00572;49973;426051;08L005723;330
S00573;151515;442882;08L005731;60
S00573;151515;442882;08L005732;180
S00573;151515;442882;08L005733;300
S00574;117822;440349;08L005741;60
S00574;117822;440349;08L005742;180
S00574;117822;440349;08L005743;300
S00575;157155;450242;08L005751;60
S00575;157155;450242;08L005752;180
S00575;157155;450242;08L005753;300
S00577;119551;529059;08L005771;60
S00577;119551;529059;08L005772;180
S00577;119551;529059;08L005773;300
S00578;131341;496537;08L005781;60
S00578;131341;496537;08L005781c;60
S00578;131341;496537;08L005782;180
S00578;131341;496537;08L005782c;180
S00578;131341;496537;08L005783;300
S00578;131341;496537;08L005783c;300
S00580;115462;563608;08L005801;90
S00580;115462;563608;08L005802;210
S00580;115462;563608;08L005803;330
S00581;182913;314915;08L005811;80
S00581;182913;314915;08L005812;170
S00581;182913;314915;08L005813;300
S00583;201260;401600;08L005831;60
S00583;201260;401600;08L005832;180
S00583;201260;401600;08L005833;300
S00584;199254;309046;08L005841;90
S00584;199254;309046;08L005842;260
S00584;199254;309046;08L005843;0
S00586;193781;443378;08L005861;60
S00586;193781;443378;08L005862;180
S00586;193781;443378;08L005863;300
S00588;176241;396723;08L005881;60
S00588;176241;396723;08L005882;180
S00588;176241;396723;08L005883;300
S00591;222990;584780;08L005911;90
S00591;222990;584780;08L005912;210
S00591;222990;584780;08L005913;330
S00592;270110;561650;08L005921;110
S00592;270110;561650;08L005922;230
S00592;270110;561650;08L005923;350
S00593;244499;587668;08L005931;120
S00593;244499;587668;08L005932;240
S00593;244499;587668;08L005933;0
S00594;229138;596551;08L005941;30
S00594;229138;596551;08L005942;150
S00594;229138;596551;08L005943;270
S00595;177086;570994;08L005951;120
S00595;177086;570994;08L005952;240
S00595;177086;570994;08L005953;0
S00596;236971;538931;08L005961;40
S00596;236971;538931;08L005962;140
S00596;236971;538931;08L005963;300
S00597;245803;535808;08L005971;90
S00597;245803;535808;08L005972;195
S00597;245803;535808;08L005973;285
S00599;247200;557715;08L005991;90
S00599;247200;557715;08L005992;210
